,song_title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,url,song_and_artist,cluster
5860,heart attack,Demi Lovato,0KS8IY5kiBOOnkR5OJKv7K,0.503,0.785,8,-4.756,1,0.0971,0.0817,0.0,0.25,0.508,173.962,210840,https://open.spotify.com/track/0KS8IY5kiBOOnkR5OJKv7K,Heart Attack - Demi Lovato,1
5861,come a little closer,Cage The Elephant,4sebUbjqbcgDSwG6PbSGI0,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04e-06,0.151,0.304,148.038,229347,https://open.spotify.com/track/4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer - Cage The Elephant,1
5862,gotti,6ix9ine,27oFpFktCq9JIXjJQRuv7a,0.728,0.584,10,-7.255,0,0.176,0.0524,0.0,0.0658,0.365,161.9,166852,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a,GOTTI - 6ix9ine,0
5863,ghost town,Adam Lambert,44aN5xKL3kGHvQ5bXVk6B8,0.703,0.736,4,-5.709,0,0.046,0.186,1.92e-05,0.174,0.274,119.955,208330,https://open.spotify.com/track/44aN5xKL3kGHvQ5bXVk6B8,Ghost Town - Adam Lambert,0
5864,call out my name,The Weeknd,1gm616Plq4ScqNi7TVkZ5N,0.489,0.598,1,-4.929,1,0.036,0.218,0.0,0.35,0.172,134.045,228373,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,Call Out My Name - The Weeknd,1
5865,escápate conmigo (feat. ozuna),Wisin,1KSqYYJFyfTecXFk9M0prc,0.744,0.859,11,-3.166,1,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,232787,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc,Escápate Conmigo (feat. Ozuna) - Wisin,3
5866,a little party never killed nobody (all we got),Fergie,1mz9ZrRYu3EPVg9ZHFtjjf,0.763,0.653,5,-5.05,0,0.149,0.00876,5.46e-06,0.0854,0.477,130.025,240907,https://open.spotify.com/track/1mz9ZrRYu3EPVg9ZHFtjjf,A Little Party Never Killed Nobody (All We Got) - Fergie,0
5867,heartless,Kanye West,4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,211000,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5,Heartless - Kanye West,0
5868,send me an angel,Scorpions,1bKQ48M9onID2kbSpRy8kK,0.153,0.417,1,-11.587,1,0.0318,0.434,0.000622,0.211,0.166,80.87,273333,https://open.spotify.com/track/1bKQ48M9onID2kbSpRy8kK,Send Me An Angel - Scorpions,6
5869,islands,The xx,27BpBnTNtY9SBrE3EusnM6,0.871,0.472,4,-11.077,1,0.0756,0.74,0.286,0.145,0.707,124.04,160720,https://open.spotify.com/track/27BpBnTNtY9SBrE3EusnM6,Islands - The xx,6
5870,sk8er boi,Avril Lavigne,00Mb3DuaIH1kjrwOku9CGU,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,204000,https://open.spotify.com/track/00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi - Avril Lavigne,1
5871,look what you made me do,Taylor Swift,1P17dC1amhFzptugyAO7Il,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il,Look What You Made Me Do - Taylor Swift,0
5872,paradise,George Ezra,38zwkK6TtTjIW9tpYBfZ3D,0.642,0.881,11,-3.537,1,0.0393,0.209,0.0,0.21,0.913,138.03,222045,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D,Paradise - George Ezra,3
5873,life's a mess (feat. halsey),Juice WRLD,5wWAwzGp2OaaoIkwcz6wZs,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,202193,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs,Life's A Mess (feat. Halsey) - Juice WRLD,6
5874,dessert,Dawin,0mxoXsr14ILAYcXZBMJcOs,0.866,0.731,6,-5.226,1,0.0407,0.0796,0.0,0.0402,0.765,97.03,210893,https://open.spotify.com/track/0mxoXsr14ILAYcXZBMJcOs,Dessert - Dawin,3
5875,in my blood,Shawn Mendes,21YnmkSDhUkmkkni22Svc4,0.622,0.709,5,-7.32,1,0.0669,0.0582,0.0,0.126,0.488,140.018,211360,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4,In My Blood - Shawn Mendes,3
5876,this is how we roll,Florida Georgia Line,2TR7A4ulH9R1PNwMyd8o8U,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,https://open.spotify.com/track/2TR7A4ulH9R1PNwMyd8o8U,This Is How We Roll - Florida Georgia Line,3
5877,transportin',Kodak Black,1WIZiOuNO3woKfdlSK2gNn,0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.103,0.257,94.053,169345,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn,Transportin' - Kodak Black,0
5878,headband (feat. 2 chainz),B.o.B,2LvRR121MWFmmEGkuV2vQP,0.919,0.506,1,-7.14,1,0.304,0.132,0.0,0.0771,0.273,97.465,220240,https://open.spotify.com/track/2LvRR121MWFmmEGkuV2vQP,HeadBand (feat. 2 Chainz) - B.o.B,2
5879,start again (feat. logic),OneRepublic,1Nj2oBISdFDSF8eDuXcALz,0.564,0.722,1,-5.59,0,0.124,0.162,0.0,0.0931,0.276,99.083,165627,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz,Start Again (feat. Logic) - OneRepublic,0
5880,american idiot,Green Day,6nTiIhLmQ3FWhvrGafw2zj,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346,https://open.spotify.com/track/6nTiIhLmQ3FWhvrGafw2zj,American Idiot - Green Day,1
5881,all of the stars,Ed Sheeran,3Th56VIq2sEaEmPPETu7p5,0.54,0.557,11,-6.097,1,0.0259,0.00886,0.000182,0.307,0.287,75.035,237147,https://open.spotify.com/track/3Th56VIq2sEaEmPPETu7p5,All of the Stars - Ed Sheeran,3
5882,don't you (forget about me),Simple Minds,4aWn4NHlELpOehxsBaQeoe,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,263040,https://open.spotify.com/track/4aWn4NHlELpOehxsBaQeoe,Don't You (Forget About Me) - Simple Minds,3
5883,superstition - single version,Stevie Wonder,2Y8i6ntDzXIhCO4UJPl5Qv,0.643,0.628,10,-12.075,0,0.0748,0.0443,0.00613,0.0359,0.894,100.392,245493,https://open.spotify.com/track/2Y8i6ntDzXIhCO4UJPl5Qv,Superstition - Single Version - Stevie Wonder,0
5884,waves,Kanye West,3nAq2hCr1oWsIU54tS98pL,0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091,181573,https://open.spotify.com/track/3nAq2hCr1oWsIU54tS98pL,Waves - Kanye West,1
5885,te quiero pa´mi,Don Omar,2rXZir7PFYmCw93pK3iVaW,0.759,0.812,1,-3.95,1,0.0593,0.122,4.51e-05,0.192,0.661,88.995,211627,https://open.spotify.com/track/2rXZir7PFYmCw93pK3iVaW,Te Quiero Pa´Mi - Don Omar,3
5886,bandit (with youngboy never broke again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again) - Juice WRLD,2
5887,girls like you (feat. cardi b) - cardi b version,Maroon 5,6FRLCMO5TUHTexlWo8ym1W,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,235545,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W,Girls Like You (feat. Cardi B) - Cardi B Version - Maroon 5,3
5888,treasure,Bruno Mars,55h7vJchibLdUkxdlX3fK7,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560,https://open.spotify.com/track/55h7vJchibLdUkxdlX3fK7,Treasure - Bruno Mars,0
5889,talk you out of it,Florida Georgia Line,4qQwGRtGT7l6ckQtdPEFd4,0.651,0.708,4,-4.791,1,0.0376,0.582,0.0,0.0796,0.558,119.964,202920,https://open.spotify.com/track/4qQwGRtGT7l6ckQtdPEFd4,Talk You Out Of It - Florida Georgia Line,3
5890,anyone,Justin Bieber,2WnAKZefdRHxtBEkRjFOHC,0.685,0.521,2,-8.285,1,0.0345,0.185,3.59e-06,0.111,0.578,115.885,190779,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC,Anyone - Justin Bieber,3
5891,pour some sugar on me - remastered 2017,Def Leppard,0PdM2a6oIjqepoEfcJo0RO,0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,267307,https://open.spotify.com/track/0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017 - Def Leppard,1
5892,promises (with sam smith),Calvin Harris,5N5k9nd479b1xpDZ4usjrg,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith) - Calvin Harris,3
5893,ride out,Kid Ink,59PL9AwYjIrIpP04n9gmMR,0.696,0.801,5,-5.641,0,0.0952,0.0469,0.0,0.502,0.536,93.003,211909,https://open.spotify.com/track/59PL9AwYjIrIpP04n9gmMR,Ride Out - Kid Ink,4
5894,uncover,Zara Larsson,3DQisSEr1TLp9H0BEeKiQS,0.556,0.529,2,-4.464,1,0.025,0.4,0.0,0.268,0.308,89.887,213543,https://open.spotify.com/track/3DQisSEr1TLp9H0BEeKiQS,Uncover - Zara Larsson,3
5895,no scrubs,TLC,1KGi9sZVMeszgZOWivFpxs,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs,No Scrubs - TLC,0
5896,danza kuduro,Don Omar,2a1o6ZejUi8U3wzzOtCOYw,0.4,0.915,0,-4.89,1,0.28,0.0846,0.0,0.0503,0.878,88.917,198773,https://open.spotify.com/track/2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro - Don Omar,2
5897,always on time,Ja Rule,4hrae8atte6cRlSC9a7VCO,0.839,0.706,5,-6.104,0,0.199,0.208,0.0,0.242,0.839,96.673,245133,https://open.spotify.com/track/4hrae8atte6cRlSC9a7VCO,Always On Time - Ja Rule,0
5898,are you gonna go my way,Lenny Kravitz,45Ia1U4KtIjAPPU7Wv1Sea,0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,211933,https://open.spotify.com/track/45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way - Lenny Kravitz,0
5899,straight outta compton,N.W.A.,6KIKRz9eSTXdNsGUnomdtW,0.834,0.878,8,-9.484,1,0.15,0.0461,0.0,0.334,0.418,102.848,258688,https://open.spotify.com/track/6KIKRz9eSTXdNsGUnomdtW,Straight Outta Compton - N.W.A.,3
5900,good riddance (time of your life),Green Day,6ORqU0bHbVCRjXm9AjyHyZ,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,153467,https://open.spotify.com/track/6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life) - Green Day,3
5901,flaming hot cheetos,Clairo,1F6IbA7di42uPc3cff8PXV,0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,123884,https://open.spotify.com/track/1F6IbA7di42uPc3cff8PXV,Flaming Hot Cheetos - Clairo,6
5902,lego house,Ed Sheeran,5ubHAQtKuFfiG4FXfLP804,0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,185093,https://open.spotify.com/track/5ubHAQtKuFfiG4FXfLP804,Lego House - Ed Sheeran,3
5903,still not a player (feat. joe) - radio version,Big Pun,3GKL13lkM5nRc4zC1lIOrR,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,236800,https://open.spotify.com/track/3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version - Big Pun,2
5904,eleanor rigby - remastered 2009,The Beatles,5GjPQ0eI7AgmOnADn1EO6Q,0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,126533,https://open.spotify.com/track/5GjPQ0eI7AgmOnADn1EO6Q,Eleanor Rigby - Remastered 2009 - The Beatles,6
5905,desire - gryffin remix,Years & Years,6JzCO4ZzxAXhY86vTcqM1Q,0.543,0.876,10,-5.069,0,0.0512,0.0606,0.0,0.157,0.415,122.058,268840,https://open.spotify.com/track/6JzCO4ZzxAXhY86vTcqM1Q,Desire - Gryffin Remix - Years & Years,0
5906,my sweet lord - remastered 2014,George Harrison,0qdQUeKVyevrbKhAo0ibxS,0.537,0.701,1,-8.913,0,0.0335,0.0972,0.0,0.0832,0.583,120.919,281227,https://open.spotify.com/track/0qdQUeKVyevrbKhAo0ibxS,My Sweet Lord - Remastered 2014 - George Harrison,0
5907,there is a light that never goes out - 2011 remaster,The Smiths,0WQiDwKJclirSYG9v5tayI,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.876,136.162,244587,https://open.spotify.com/track/0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster - The Smiths,3
5908,e-girls are ruining my life!,CORPSE,7bCfHiRcfUjG0YVVNUL7Ve,0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,105176,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,E-GIRLS ARE RUINING MY LIFE! - CORPSE,3
5909,used to,Juice WRLD,0WZFN4E8HrmGUU0EMyKQ8c,0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.2,84.504,176443,https://open.spotify.com/track/0WZFN4E8HrmGUU0EMyKQ8c,Used To - Juice WRLD,3
5910,dark knight dummo,Trippie Redd,4apiNNK0jp9uqn3JDG9My1,0.28,0.821,8,-2.864,0,0.111,0.167,0.0,0.139,0.254,181.444,256163,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1,Dark Knight Dummo - Trippie Redd,1
5911,moonwalking in calabasas (feat. blueface) - remix,DDG,7o4gBbTM6UBLkOYPw9xMCz,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,170233,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz,Moonwalking in Calabasas (feat. Blueface) - Remix - DDG,0
5912,burn,Usher,7z3N2W7Xz1t2G2sAO8wFVH,0.796,0.477,1,-7.161,1,0.108,0.314,0.0,0.12,0.685,119.928,231933,https://open.spotify.com/track/7z3N2W7Xz1t2G2sAO8wFVH,Burn - Usher,3
5913,"work remix (feat. a$ap rocky, french montana, trinidad james & schoolboy q)",A$AP Ferg,7xVLFuuYdAvcTfcP3IG3dS,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,283693,https://open.spotify.com/track/7xVLFuuYdAvcTfcP3IG3dS,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q) - A$AP Ferg",3
5914,all around the world (la la la),R3HAB,1D2Aldrksl9yWWCIPOeDzy,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,147840,https://open.spotify.com/track/1D2Aldrksl9yWWCIPOeDzy,All Around The World (La La La) - R3HAB,0
5915,celoso,Lele Pons,33zcmmElV1YbRZe57biUjg,0.746,0.703,4,-4.179,0,0.107,0.352,0.0,0.331,0.667,166.043,179693,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg,Celoso - Lele Pons,0
5916,the one that got away,Katy Perry,6hkOqJ5mE093AQf2lbZnsG,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,227333,https://open.spotify.com/track/6hkOqJ5mE093AQf2lbZnsG,The One That Got Away - Katy Perry,0
5917,barking,Ramz,2JbO1rep5Um3RAKB8szQrR,0.534,0.563,7,-7.845,0,0.312,0.181,0.0,0.0525,0.291,102.999,204827,https://open.spotify.com/track/2JbO1rep5Um3RAKB8szQrR,Barking - Ramz,2
5918,beautiful,Snoop Dogg,7FrJV8tydWEv1Mxu2mIQrm,0.907,0.695,11,-6.268,0,0.135,0.246,0.0,0.0808,0.961,101.007,298307,https://open.spotify.com/track/7FrJV8tydWEv1Mxu2mIQrm,Beautiful - Snoop Dogg,0
5919,whiskey glasses,Morgan Wallen,6foY66mWZN0pSRjZ408c00,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,Whiskey Glasses - Morgan Wallen,3
5920,stand by me - remastered,Oasis,19NrEarQuj37iHHzqoA7lw,0.192,0.824,7,-2.605,1,0.041,0.0854,0.00284,0.182,0.347,169.964,355867,https://open.spotify.com/track/19NrEarQuj37iHHzqoA7lw,Stand By Me - Remastered - Oasis,1
5921,stereo love - radio edit,Edward Maya,11Iv8RCFmeImLOpaHYxKb4,0.775,0.726,9,-5.629,1,0.0369,0.0399,0.0235,0.11,0.206,126.999,185120,https://open.spotify.com/track/11Iv8RCFmeImLOpaHYxKb4,Stereo Love - Radio Edit - Edward Maya,3
5922,love myself,Hailee Steinfeld,36phXHOKx8rO7CMp2vNX4x,0.617,0.759,0,-6.785,0,0.0678,0.0026,0.0,0.419,0.324,122.924,218773,https://open.spotify.com/track/36phXHOKx8rO7CMp2vNX4x,Love Myself - Hailee Steinfeld,0
5923,i'll be there,Jess Glynne,4r1CoAATVuxag55Ct3Y1aX,0.627,0.858,7,-3.116,1,0.0394,0.0288,0.0,0.199,0.399,100.074,194387,https://open.spotify.com/track/4r1CoAATVuxag55Ct3Y1aX,I'll Be There - Jess Glynne,3
5924,cherry wine - live,Hozier,0bZ52QzCCKfrfOqs7za6lI,0.415,0.11,1,-14.901,1,0.0388,0.951,0.00234,0.0962,0.234,81.876,240147,https://open.spotify.com/track/0bZ52QzCCKfrfOqs7za6lI,Cherry Wine - Live - Hozier,6
5925,japan,Famous Dex,5PTG6rrL6EPFD9E2QMI2pl,0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,142000,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl,JAPAN - Famous Dex,2
5926,hero,Family of the Year,0yKK9to5WLMT35x8dRU1W5,0.344,0.524,5,-5.809,1,0.0275,0.244,1.01e-05,0.109,0.22,174.38,190280,https://open.spotify.com/track/0yKK9to5WLMT35x8dRU1W5,Hero - Family of the Year,1
5927,"taki taki (with selena gomez, ozuna & cardi b)",DJ Snake,4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B) - DJ Snake",2
5928,same old love,Selena Gomez,1BZG99C7Co1r6QUC3zaS59,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,229080,https://open.spotify.com/track/1BZG99C7Co1r6QUC3zaS59,Same Old Love - Selena Gomez,0
5929,wicked games,The Weeknd,137wbDM4s2ugav7MKO45O9,0.409,0.579,11,-5.156,0,0.0387,0.0113,5.24e-06,0.368,0.316,111.426,323747,https://open.spotify.com/track/137wbDM4s2ugav7MKO45O9,Wicked Games - The Weeknd,1
5930,element,Pop Smoke,57BGVV6wcyhbn3hsjlqEZB,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18e-06,0.251,0.305,61.311,135747,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB,Element - Pop Smoke,2
5931,walk,Foo Fighters,76Je5Wklky23mVoxiRszcN,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,255960,https://open.spotify.com/track/76Je5Wklky23mVoxiRszcN,Walk - Foo Fighters,1
5932,leaked,Lil Tjay,0W64NfLrIsRTAFObko6uJx,0.51,0.619,7,-7.918,1,0.281,0.801,0.0,0.0811,0.321,97.018,220240,https://open.spotify.com/track/0W64NfLrIsRTAFObko6uJx,Leaked - Lil Tjay,2
5933,1985,Bowling For Soup,5oQcOu1omDykbIPSdSQQNJ,0.606,0.887,4,-4.404,1,0.0598,0.000242,0.0,0.337,0.903,119.974,193000,https://open.spotify.com/track/5oQcOu1omDykbIPSdSQQNJ,1985 - Bowling For Soup,3
5934,sorry not sorry,Demi Lovato,7gvd8xj4QgPqbQSsn5pV7d,0.705,0.64,11,-6.928,0,0.225,0.0237,0.0,0.262,0.887,144.077,203760,https://open.spotify.com/track/7gvd8xj4QgPqbQSsn5pV7d,Sorry Not Sorry - Demi Lovato,2
5935,rescue me,OneRepublic,0mjAU3yKR1QnXnHtjGJqTM,0.759,0.605,7,-7.737,1,0.0433,0.156,0.0,0.694,0.64,121.049,158900,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,Rescue Me - OneRepublic,4
5936,get low,Ying Yang Twins,0r2Bul2NuCViraT2zX1l5j,0.521,0.625,1,-7.47,1,0.067,0.0301,0.0,0.121,0.136,101.019,334067,https://open.spotify.com/track/0r2Bul2NuCViraT2zX1l5j,Get Low - Ying Yang Twins,1
5937,bottoms up (feat. nicki minaj),Trey Songz,4AYX69oFP3UOS1CFmV9UfO,0.844,0.601,1,-5.283,1,0.157,0.0205,0.0,0.385,0.331,73.989,242013,https://open.spotify.com/track/4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj) - Trey Songz,3
5938,starving,Hailee Steinfeld,4Ce37cRWvM1vIGGynKcs22,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962,181880,https://open.spotify.com/track/4Ce37cRWvM1vIGGynKcs22,Starving - Hailee Steinfeld,3
5939,bubalu,Becky G,7dNwJbsT0sg1le5kVugGJb,0.8,0.355,6,-10.47,0,0.0895,0.616,0.0,0.118,0.253,145.929,228493,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,Bubalu - Becky G,6
5940,scar tissue,Red Hot Chili Peppers,1G391cbiT3v3Cywg8T7DM1,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,215907,https://open.spotify.com/track/1G391cbiT3v3Cywg8T7DM1,Scar Tissue - Red Hot Chili Peppers,3
5941,slow motion,Trey Songz,4NYwy0R3NdvORX2B6OZXBT,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,197854,https://open.spotify.com/track/4NYwy0R3NdvORX2B6OZXBT,Slow Motion - Trey Songz,6
5942,insomnia,Daya,7hzlzoOwCZ4D3Ow5YZK4kj,0.754,0.653,7,-5.095,1,0.0611,0.0944,0.0,0.383,0.379,123.084,179746,https://open.spotify.com/track/7hzlzoOwCZ4D3Ow5YZK4kj,Insomnia - Daya,3
5943,a-punk,Vampire Weekend,1595LW73XBxkRk2ciQOHfr,0.548,0.816,2,-4.478,1,0.0499,0.0104,0.0543,0.152,0.857,174.993,137760,https://open.spotify.com/track/1595LW73XBxkRk2ciQOHfr,A-Punk - Vampire Weekend,3
5944,everybody wants to rule the world,Tears For Fears,4RvWPyQ5RL0ao9LPZeSouE,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World - Tears For Fears,3
5945,midnight sky,Miley Cyrus,4i2qxFEVVUi8yOYoxB8TCX,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX,Midnight Sky - Miley Cyrus,0
5946,thinkin bout you,Frank Ocean,7DfFc7a6Rwfi3YQMRbDMau,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,https://open.spotify.com/track/7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You - Frank Ocean,6
5947,say it,Tory Lanez,70WRVxQNMSM0BvhqxcYj0J,0.384,0.517,4,-10.574,0,0.0708,0.0834,1.41e-05,0.129,0.229,107.262,237787,https://open.spotify.com/track/70WRVxQNMSM0BvhqxcYj0J,Say It - Tory Lanez,6
5948,money,Cardi B,2GGMabyHXnJmjY6CXhhB2e,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,183527,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,Money - Cardi B,2
5949,cheri cheri lady,Modern Talking,2aEuA8PSqLa17Y4hKPj5rr,0.677,0.616,10,-13.826,1,0.032,0.458,0.0132,0.349,0.851,114.223,226333,https://open.spotify.com/track/2aEuA8PSqLa17Y4hKPj5rr,Cheri Cheri Lady - Modern Talking,3
5950,no hands (feat. roscoe dash & wale),Waka Flocka Flame,03tqyYWC9Um2ZqU0ZN849H,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,263773,https://open.spotify.com/track/03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale) - Waka Flocka Flame,3
5951,beer never broke my heart,Luke Combs,7aEtlGHoiPAfRB084NiDmx,0.538,0.863,1,-4.483,1,0.0481,0.0139,0.0,0.0874,0.637,77.001,186733,https://open.spotify.com/track/7aEtlGHoiPAfRB084NiDmx,Beer Never Broke My Heart - Luke Combs,3
5952,thotiana,Blueface,3oh6SCCeLuXhFpEyepla6G,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,129264,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,Thotiana - Blueface,2
5953,mad love,Sean Paul,4dSoDnmR9opAQ8KxUc9SbC,0.793,0.824,2,-3.476,1,0.177,0.006,3.29e-06,0.169,0.611,98.019,199945,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC,Mad Love - Sean Paul,3
5954,ex calling,6LACK,1MQ8ydvrTnn2QJgXFATJvD,0.773,0.564,1,-7.241,1,0.249,0.00561,1.99e-05,0.213,0.0588,155.976,211960,https://open.spotify.com/track/1MQ8ydvrTnn2QJgXFATJvD,Ex Calling - 6LACK,2
5955,our song,Taylor Swift,15DeqWWQB4dcEWzJg15VrN,0.668,0.672,2,-4.931,1,0.0303,0.111,0.0,0.329,0.539,89.011,201107,https://open.spotify.com/track/15DeqWWQB4dcEWzJg15VrN,Our Song - Taylor Swift,3
5956,close,Nick Jonas,3lSDIJ2abCrOdDJ6pshUap,0.654,0.623,6,-5.273,0,0.082,0.253,0.0,0.144,0.401,123.996,234213,https://open.spotify.com/track/3lSDIJ2abCrOdDJ6pshUap,Close - Nick Jonas,0
5957,immortals,Fall Out Boy,3Te8uLyit6X3ncNW8Fp3K2,0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,189387,https://open.spotify.com/track/3Te8uLyit6X3ncNW8Fp3K2,Immortals - Fall Out Boy,4
5958,just hold on,Steve Aoki,3EmmCZoqpWOTY1g2GBwJoR,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,198774,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Just Hold On - Steve Aoki,3
